,city,date,pm2_5,pm10,no2,so2,o3,hospital_id,respiratory_cases,avg_age_of_patients,weather_temperature,weather_humidity,wind_speed,rainfall_mm,population_density,industrial_activity_index
711,AJAH,2021-01-29,94.09,99.85,26.95,18.11,42.22,HOSP_AJA_9,10.0,25.6,34.2,57.1,1.4,9.3,12461.7,0.82
712,AJAH,2021-01-29,64.75,152.31,28.68,6.28,42.03,HOSP_AJA_3,9.0,42.8,28.2,75.6,2.9,4.2,18233.8,0.66
713,AJAH,2021-01-29,76.59,78.82,41.76,19.37,50.61,HOSP_AJA_9,10.0,42.7,26.5,43.4,2.3,7.3,27269.2,0.62
714,AJAH,2021-01-29,74.5,119.59,39.74,13.98,37.61,HOSP_AJA_1,9.0,20.4,29.8,67.3,1.0,6.5,19344.3,0.25
715,AJAH,2021-01-29,103.08,122.06,44.53,20.35,38.45,HOSP_AJA_8,15.0,36.5,29.1,73.5,1.2,4.4,15687.5,0.32
716,AJAH,2021-01-29,99.22,151.78,54.04,13.03,39.75,HOSP_AJA_5,12.0,21.4,25.2,71.8,1.3,4.7,15146.6,0.48
717,AJAH,2021-01-29,57.75,112.21,52.0,15.88,34.61,HOSP_AJA_3,12.0,42.5,34.4,58.6,1.7,7.0,13641.0,0.47
718,AJAH,2021-01-30,55.52,115.67,62.93,16.04,23.3,HOSP_AJA_5,6.0,32.8,30.1,51.5,2.2,0.5,24675.2,0.26
719,AJAH,2021-01-30,107.36,154.44,40.01,14.18,38.66,HOSP_AJA_6,15.0,28.1,30.4,67.9,3.9,1.5,14983.8,0.89
720,AJAH,2021-01-30,73.75,63.79,33.17,8.08,18.24,HOSP_AJA_1,10.0,36.4,33.4,68.4,3.3,5.7,17156.2,0.78
721,AJAH,2021-01-30,83.13,114.04,29.34,29.33,35.92,HOSP_AJA_1,9.0,39.1,29.5,73.8,4.5,5.4,14912.8,0.37
722,AJAH,2021-01-30,85.03,108.76,66.03,21.44,35.19,HOSP_AJA_2,11.0,28.4,34.4,47.4,2.7,4.3,23812.2,0.34
723,AJAH,2021-01-30,57.19,96.1,46.64,17.01,34.31,HOSP_AJA_7,15.0,29.2,25.2,54.4,4.0,2.8,19498.5,0.71
724,AJAH,2021-01-30,104.66,110.22,40.76,19.66,32.78,HOSP_AJA_9,16.0,40.5,28.8,51.6,2.6,2.6,19151.0,0.87
725,AJAH,2021-01-30,42.45,124.13,35.73,14.39,37.25,HOSP_AJA_1,16.0,31.9,27.4,56.7,1.1,0.8,27506.8,0.83
726,AJAH,2021-01-30,105.71,114.09,55.24,20.98,38.26,HOSP_AJA_2,20.0,31.0,31.5,62.0,1.1,5.2,22316.4,0.88
727,AJAH,2021-01-30,70.55,75.57,67.34,13.74,35.92,HOSP_AJA_4,11.0,36.2,26.1,64.0,1.3,9.6,11013.0,0.8
728,AJAH,2021-01-30,82.42,96.75,54.11,17.74,36.92,HOSP_AJA_10,8.0,28.1,29.0,41.9,1.3,7.2,21033.8,0.77
729,AJAH,2021-01-30,57.75,125.61,53.47,20.55,30.92,HOSP_AJA_10,9.0,41.6,30.6,48.5,1.6,9.9,10795.7,0.46
730,AJAH,2021-01-30,26.5,107.68,34.43,28.22,40.81,HOSP_AJA_10,7.0,44.5,27.0,73.5,3.4,0.3,11281.3,0.75
731,AJAH,2021-01-30,50.79,120.51,52.23,23.28,25.86,HOSP_AJA_6,7.0,29.2,27.3,51.4,2.5,3.7,24242.6,0.76
732,AJAH,2021-01-30,82.18,76.69,46.28,25.09,23.15,HOSP_AJA_8,13.0,40.2,26.3,62.2,3.1,9.1,22974.3,0.42
733,AJAH,2021-01-30,82.95,148.25,63.56,7.22,34.41,HOSP_AJA_9,13.0,28.9,27.9,58.8,1.9,1.8,24167.0,0.2
734,AJAH,2021-01-30,71.77,119.88,34.3,18.84,23.47,HOSP_AJA_6,13.0,45.5,30.1,51.6,2.7,6.9,29232.5,0.67
735,AJAH,2021-01-30,93.76,66.94,41.75,18.54,40.98,HOSP_AJA_4,16.0,30.8,34.6,70.6,2.0,9.0,21608.7,0.32
736,AJAH,2021-01-30,73.04,107.39,54.91,9.42,37.7,HOSP_AJA_6,18.0,20.6,26.8,58.2,3.2,5.7,22223.8,0.53
737,AJAH,2021-01-30,64.3,96.2,50.1,4.63,33.43,HOSP_AJA_2,10.0,35.5,29.8,40.1,3.8,3.8,26714.1,0.62
738,AJAH,2021-01-30,107.6,152.55,47.15,12.15,44.93,HOSP_AJA_7,22.0,33.3,27.6,72.7,4.7,1.5,29343.9,0.41
739,AJAH,2021-01-30,70.33,123.56,40.59,12.96,37.25,HOSP_AJA_3,17.0,26.2,26.3,55.6,3.1,5.7,20353.7,0.88
740,AJAH,2021-01-30,79.94,109.66,47.52,17.5,34.48,HOSP_AJA_4,19.0,29.7,30.2,65.0,1.6,7.3,15900.8,0.73
741,AJAH,2021-01-30,65.28,98.56,43.07,6.71,33.81,HOSP_AJA_4,11.0,47.0,31.3,61.7,3.0,5.8,21629.5,0.31
742,AJAH,2021-01-30,69.15,104.28,46.53,10.85,25.06,HOSP_AJA_2,12.0,34.7,30.3,76.0,2.8,1.9,26392.3,0.87
743,AJAH,2021-01-30,79.32,109.06,62.53,29.85,44.61,HOSP_AJA_8,5.0,35.5,32.6,79.6,1.3,3.8,24003.2,0.8
744,AJAH,2021-01-30,91.13,124.05,66.8,21.07,44.83,HOSP_AJA_1,9.0,38.3,31.1,78.8,4.6,8.3,14004.2,0.38
745,AJAH,2021-01-31,35.3,100.79,31.69,25.54,49.15,HOSP_AJA_4,10.0,49.7,27.4,80.0,4.7,0.0,17411.6,0.82
746,AJAH,2021-01-31,87.44,119.6,32.04,11.81,25.13,HOSP_AJA_3,10.0,46.6,32.3,65.7,4.6,7.0,26369.4,0.24
747,AJAH,2021-01-31,70.37,127.95,50.74,20.82,32.15,HOSP_AJA_6,12.0,37.0,30.2,58.3,2.6,7.3,16930.6,0.35
748,AJAH,2021-01-31,78.33,104.57,52.42,25.17,45.92,HOSP_AJA_9,7.0,49.1,25.2,44.7,2.9,6.3,23145.6,0.84
749,AJAH,2021-01-31,65.72,104.02,37.69,15.19,36.16,HOSP_AJA_1,8.0,21.6,34.4,74.9,1.8,9.1,26721.6,0.69
750,AJAH,2021-01-31,96.72,120.34,42.23,22.79,37.84,HOSP_AJA_9,9.0,28.9,28.2,69.5,4.6,9.6,24726.0,0.76
751,AJAH,2021-01-31,65.02,113.55,48.92,11.41,35.35,HOSP_AJA_10,8.0,30.6,27.0,78.3,4.3,4.1,29739.0,0.61
752,AJAH,2021-01-31,70.75,109.35,50.5,17.08,38.18,HOSP_AJA_8,11.0,32.9,33.3,42.6,4.3,8.7,20256.5,0.65
753,AJAH,2021-01-31,77.47,77.01,58.15,15.3,43.96,HOSP_AJA_1,9.0,22.3,27.2,68.6,1.8,9.6,27413.9,0.73
754,AJAH,2021-01-31,87.4,117.84,53.86,9.85,34.64,HOSP_AJA_2,15.0,30.6,30.7,43.0,1.8,3.9,11419.0,0.69
755,AJAH,2021-01-31,38.33,108.6,51.12,27.58,40.08,HOSP_AJA_4,11.0,45.8,26.1,65.0,2.9,2.8,20283.8,0.88
756,AJAH,2021-01-31,30.61,71.88,25.86,15.57,25.42,HOSP_AJA_2,11.0,36.1,29.0,63.8,4.3,4.5,21356.4,0.25
757,AJAH,2021-01-31,105.0,121.27,52.7,20.83,36.99,HOSP_AJA_1,13.0,44.1,27.5,42.3,2.3,9.4,16490.8,0.5
758,AJAH,2021-01-31,46.34,122.54,49.66,16.08,34.7,HOSP_AJA_6,11.0,43.9,33.3,41.9,4.2,5.3,18263.4,0.42
759,AJAH,2021-01-31,74.84,160.42,51.43,9.65,34.27,HOSP_AJA_9,15.0,36.1,26.5,59.5,2.4,4.5,21906.4,0.48
760,AJAH,2021-01-31,109.5,71.69,40.83,25.99,41.32,HOSP_AJA_6,14.0,29.4,31.1,48.6,3.4,5.4,25566.4,0.69
761,AJAH,2021-01-31,61.25,131.73,44.92,17.42,52.16,HOSP_AJA_2,15.0,40.8,28.9,48.1,3.1,2.9,23969.3,0.23
762,AJAH,2021-01-31,73.49,123.0,57.32,18.73,43.42,HOSP_AJA_10,16.0,43.3,31.8,61.2,3.5,4.0,21043.0,0.66
763,AJAH,2021-01-31,103.26,74.8,55.86,13.11,26.15,HOSP_AJA_4,12.0,49.7,31.1,65.9,4.5,8.2,17505.8,0.44
764,AJAH,2021-01-31,71.67,42.75,15.4,15.91,45.51,HOSP_AJA_6,9.0,44.0,33.1,74.1,2.9,0.2,29083.6,0.88
765,AJAH,2021-01-31,47.77,108.93,47.89,24.0,17.18,HOSP_AJA_1,6.0,22.0,29.5,45.5,4.1,4.1,14639.0,0.66
766,AJAH,2021-01-31,35.99,121.7,62.71,19.15,37.38,HOSP_AJA_1,9.0,28.9,27.3,74.7,1.8,9.6,22097.2,0.46
767,AJAH,2021-01-31,91.36,84.29,35.05,8.16,18.94,HOSP_AJA_9,14.0,38.9,33.7,61.4,1.3,6.2,15022.6,0.26
768,AJAH,2021-01-31,72.45,88.04,41.76,19.31,29.58,HOSP_AJA_7,10.0,29.9,30.9,79.2,2.2,6.4,28668.0,0.87
769,AJAH,2021-01-31,79.2,93.24,51.55,22.99,38.0,HOSP_AJA_7,14.0,40.7,28.6,71.9,3.9,8.5,13154.1,0.56
770,AJAH,2021-01-31,78.52,113.79,59.95,12.27,39.64,HOSP_AJA_3,13.0,32.8,33.5,41.3,3.2,3.9,18760.7,0.77
771,AJAH,2021-01-31,68.14,89.83,37.19,25.91,27.11,HOSP_AJA_1,10.0,34.0,30.9,74.7,1.2,8.8,20946.7,0.78
772,AJAH,2021-02-01,84.06,136.92,39.51,27.14,42.95,HOSP_AJA_6,9.0,25.2,35.0,68.3,3.1,6.1,19024.0,0.55
773,AJAH,2021-02-01,58.35,137.41,45.81,13.46,39.92,HOSP_AJA_4,8.0,26.7,28.0,49.0,2.3,3.9,22654.1,0.24
774,AJAH,2021-02-01,76.63,82.69,71.1,22.68,25.58,HOSP_AJA_7,11.0,42.8,26.6,71.8,3.8,8.9,21923.3,0.52
775,AJAH,2021-02-01,79.86,87.49,61.78,20.28,44.05,HOSP_AJA_9,22.0,21.5,34.7,75.8,3.4,8.4,18363.3,0.42
776,AJAH,2021-02-01,72.93,116.06,37.93,17.4,21.93,HOSP_AJA_9,18.0,30.7,31.8,79.7,3.4,9.5,13778.9,0.73
777,AJAH,2021-02-01,48.94,139.76,47.35,15.67,21.46,HOSP_AJA_2,12.0,38.3,26.6,65.5,1.4,9.7,28702.4,0.43
778,AJAH,2021-02-01,35.13,92.77,57.68,11.57,36.68,HOSP_AJA_8,12.0,30.4,34.2,68.6,3.0,5.2,24033.8,0.26
779,AJAH,2021-02-01,84.37,120.83,56.78,7.49,39.97,HOSP_AJA_6,11.0,42.9,29.4,75.2,3.5,1.8,21446.6,0.66
780,AJAH,2021-02-01,102.34,92.74,64.89,25.01,32.65,HOSP_AJA_2,13.0,20.8,25.7,67.5,3.8,2.5,22829.0,0.45
781,AJAH,2021-02-01,76.19,70.93,35.57,11.74,24.8,HOSP_AJA_4,15.0,22.6,29.4,48.6,2.3,4.9,15620.9,0.67
782,AJAH,2021-02-01,83.66,118.75,45.33,10.26,29.14,HOSP_AJA_10,14.0,41.0,27.6,42.6,3.1,0.6,16363.0,0.53
783,AJAH,2021-02-01,70.11,135.57,29.8,14.3,26.58,HOSP_AJA_2,9.0,45.4,27.8,44.3,3.8,6.2,14953.8,0.64
784,AJAH,2021-02-01,53.89,99.47,28.27,23.27,29.34,HOSP_AJA_2,19.0,29.4,30.8,45.5,1.5,7.3,19625.2,0.27
785,AJAH,2021-02-01,79.34,93.85,64.94,22.18,38.56,HOSP_AJA_4,12.0,31.3,30.7,73.0,1.1,7.0,21994.4,0.38
786,AJAH,2021-02-01,65.27,125.24,28.49,19.43,27.15,HOSP_AJA_10,14.0,45.4,27.4,52.2,3.1,1.8,13176.5,0.56
787,AJAH,2021-02-01,48.88,126.16,28.64,29.57,43.56,HOSP_AJA_3,10.0,23.7,30.4,78.0,2.1,2.2,26026.0,0.23
788,AJAH,2021-02-01,48.16,111.06,33.23,17.76,39.83,HOSP_AJA_4,14.0,34.7,30.8,53.5,4.5,8.1,17688.1,0.75
789,AJAH,2021-02-01,91.22,110.41,64.46,19.96,31.35,HOSP_AJA_4,9.0,47.7,25.7,53.9,2.2,8.5,27262.5,0.78
790,AJAH,2021-02-01,38.13,100.37,34.06,24.16,34.03,HOSP_AJA_2,14.0,23.9,30.0,68.8,3.3,9.3,22391.6,0.69
791,AJAH,2021-02-01,78.89,111.73,30.43,18.45,35.39,HOSP_AJA_6,12.0,37.3,25.6,74.6,3.1,7.9,18930.4,0.88
792,AJAH,2021-02-01,68.76,126.66,59.33,18.51,43.77,HOSP_AJA_10,11.0,46.0,33.2,52.8,1.8,8.8,14238.9,0.83
793,AJAH,2021-02-01,48.64,93.11,49.96,12.85,35.11,HOSP_AJA_10,18.0,20.8,25.7,74.5,4.5,8.4,15069.0,0.32
794,AJAH,2021-02-01,39.76,125.55,56.02,15.79,28.79,HOSP_AJA_2,12.0,39.2,28.8,58.9,3.2,2.6,23846.6,0.63
795,AJAH,2021-02-02,55.44,97.55,59.63,22.05,27.48,HOSP_AJA_8,9.0,46.8,30.5,65.6,4.8,3.8,24182.9,0.35
796,AJAH,2021-02-02,48.27,99.47,32.09,13.86,44.24,HOSP_AJA_5,16.0,41.6,34.4,62.3,4.8,1.9,23728.0,0.6
797,AJAH,2021-02-02,83.36,92.99,67.46,19.07,38.49,HOSP_AJA_8,15.0,45.9,32.9,52.4,1.2,3.4,16070.2,0.71
798,AJAH,2021-02-02,79.07,113.79,27.33,25.93,40.75,HOSP_AJA_8,24.0,40.3,30.3,42.3,1.2,9.7,27957.0,0.36
799,AJAH,2021-02-02,66.66,96.01,53.09,22.1,31.51,HOSP_AJA_10,16.0,30.0,29.4,77.9,5.0,5.6,13560.5,0.59
800,AJAH,2021-02-02,75.85,109.21,44.16,10.4,30.62,HOSP_AJA_9,16.0,30.8,27.8,76.5,2.9,2.4,20138.4,0.46
801,AJAH,2021-02-02,69.69,113.9,61.42,17.14,47.03,HOSP_AJA_8,19.0,43.7,32.2,63.6,1.5,1.2,10399.9,0.36
802,AJAH,2021-02-02,62.72,94.33,55.33,11.86,25.23,HOSP_AJA_6,7.0,28.7,33.0,73.9,5.0,3.4,20639.3,0.76
803,AJAH,2021-02-02,83.01,93.84,55.09,12.58,39.88,HOSP_AJA_10,18.0,34.3,32.5,45.4,2.7,9.8,21356.5,0.74
804,AJAH,2021-02-02,122.72,117.6,66.29,15.41,32.46,HOSP_AJA_8,13.0,34.1,31.1,61.4,1.6,0.2,23728.4,0.32
805,AJAH,2021-02-02,62.91,99.48,46.99,23.98,27.34,HOSP_AJA_1,24.0,44.5,29.4,71.5,1.5,0.3,25672.9,0.45
806,AJAH,2021-02-02,81.51,127.7,57.11,11.98,34.74,HOSP_AJA_4,8.0,22.8,26.1,68.7,3.7,9.0,11223.7,0.71
807,AJAH,2021-02-02,68.67,134.12,50.5,29.98,24.03,HOSP_AJA_2,10.0,33.3,32.0,56.5,2.9,6.5,29023.1,0.71
808,AJAH,2021-02-02,74.42,109.58,39.61,23.88,28.21,HOSP_AJA_4,13.0,21.9,29.3,46.3,2.7,4.8,17904.3,0.62
809,AJAH,2021-02-02,71.94,72.71,63.14,21.49,20.72,HOSP_AJA_4,14.0,31.7,30.4,65.6,1.8,7.2,14797.8,0.46
810,AJAH,2021-02-02,74.52,158.22,41.4,8.1,27.93,HOSP_AJA_1,8.0,34.9,29.8,57.2,4.7,5.6,15657.2,0.46
811,AJAH,2021-02-02,82.08,107.4,48.15,11.29,49.26,HOSP_AJA_7,18.0,26.4,33.5,53.3,1.6,5.4,11429.8,0.48
812,AJAH,2021-02-02,89.81,129.85,27.41,13.05,31.09,HOSP_AJA_3,15.0,35.8,32.7,51.2,4.4,8.9,24151.6,0.85
813,AJAH,2021-02-02,56.99,79.26,40.76,22.06,33.84,HOSP_AJA_10,4.0,38.2,30.4,41.7,2.3,5.2,28976.9,0.61
814,AJAH,2021-02-02,107.38,154.19,26.97,20.6,36.8,HOSP_AJA_6,13.0,41.7,33.6,62.2,1.4,2.3,10121.5,0.53
815,AJAH,2021-02-02,65.21,121.1,49.9,27.2,38.15,HOSP_AJA_1,11.0,46.9,25.3,76.6,2.1,2.4,20777.9,0.85
816,AJAH,2021-02-02,62.76,83.68,26.66,16.33,41.65,HOSP_AJA_5,11.0,32.6,27.8,63.6,1.5,3.4,17954.9,0.88
817,AJAH,2021-02-02,72.9,80.79,43.63,14.94,36.69,HOSP_AJA_10,13.0,29.9,32.1,79.8,4.3,2.1,16990.9,0.56
818,AJAH,2021-02-02,101.55,109.96,46.07,11.33,33.43,HOSP_AJA_8,16.0,33.4,32.3,46.5,3.1,6.6,10001.9,0.7
819,AJAH,2021-02-02,42.87,65.26,52.65,28.56,42.44,HOSP_AJA_5,17.0,25.6,31.9,77.3,4.3,8.2,24293.2,0.23
820,AJAH,2021-02-02,82.93,69.03,51.01,12.19,32.5,HOSP_AJA_6,13.0,38.3,29.8,50.2,1.3,6.9,27470.6,0.45
821,AJAH,2021-02-03,101.14,105.17,60.82,11.59,28.81,HOSP_AJA_9,15.0,42.5,34.7,50.2,2.7,2.9,22099.2,0.84
822,AJAH,2021-02-03,42.54,99.59,20.14,27.21,22.93,HOSP_AJA_10,10.0,25.5,30.8,70.4,3.6,1.0,12144.5,0.62
823,AJAH,2021-02-03,89.19,76.52,48.36,27.37,43.41,HOSP_AJA_10,16.0,30.7,33.5,76.4,2.7,9.9,29567.4,0.87
824,AJAH,2021-02-03,68.94,120.6,19.76,11.81,37.85,HOSP_AJA_8,11.0,39.9,34.5,51.1,3.8,8.4,10159.1,0.81
825,AJAH,2021-02-03,72.85,135.77,32.11,9.82,31.26,HOSP_AJA_5,13.0,27.1,28.7,52.3,3.3,3.4,29787.8,0.4
826,AJAH,2021-02-03,61.77,111.4,39.29,10.8,46.82,HOSP_AJA_9,11.0,26.6,31.4,53.4,1.1,3.2,13564.3,0.3
827,AJAH,2021-02-03,79.61,143.52,49.77,19.74,25.74,HOSP_AJA_1,24.0,35.2,27.8,62.7,2.4,8.8,21755.3,0.72
828,AJAH,2021-02-03,50.22,52.77,49.4,12.67,38.49,HOSP_AJA_7,11.0,34.5,34.1,77.7,3.2,7.0,24280.3,0.33
829,AJAH,2021-02-03,75.14,78.84,59.73,23.59,38.53,HOSP_AJA_6,9.0,27.8,25.0,77.8,1.3,3.5,10475.0,0.34
830,AJAH,2021-02-03,57.79,67.05,50.52,23.84,27.02,HOSP_AJA_5,9.0,47.6,34.3,77.0,2.3,3.4,17061.1,0.81
831,AJAH,2021-02-03,71.02,45.79,47.85,23.35,27.55,HOSP_AJA_9,12.0,33.9,30.5,45.1,4.2,1.3,22441.5,0.54
832,AJAH,2021-02-03,89.94,92.65,35.67,12.1,42.39,HOSP_AJA_9,16.0,27.5,26.2,61.1,4.1,2.3,10454.0,0.85
833,AJAH,2021-02-03,21.18,108.82,44.01,16.83,39.53,HOSP_AJA_8,7.0,41.3,26.4,50.2,4.0,7.5,28810.4,0.63
834,AJAH,2021-02-03,69.39,57.88,17.99,22.22,44.38,HOSP_AJA_1,14.0,42.1,33.5,79.4,4.4,8.5,25524.6,0.38
835,AJAH,2021-02-03,86.84,118.56,35.3,17.38,33.58,HOSP_AJA_4,13.0,48.1,29.7,55.1,4.1,7.8,16183.2,0.77
836,AJAH,2021-02-03,66.14,97.37,61.36,21.99,38.32,HOSP_AJA_7,8.0,31.5,33.6,50.8,3.0,5.3,22856.6,0.47
837,AJAH,2021-02-03,41.59,95.0,44.73,18.07,43.18,HOSP_AJA_6,9.0,48.6,33.5,79.7,1.9,2.0,13612.5,0.8
838,AJAH,2021-02-03,79.0,115.96,38.99,13.4,18.91,HOSP_AJA_3,12.0,38.2,27.7,52.4,1.3,7.8,24275.5,0.74
839,AJAH,2021-02-03,81.14,134.72,68.87,17.63,43.29,HOSP_AJA_4,17.0,40.5,31.7,40.5,1.7,8.0,17807.8,0.26
840,AJAH,2021-02-03,70.72,122.22,39.35,9.3,19.48,HOSP_AJA_5,16.0,27.0,32.2,51.6,3.0,7.5,24164.6,0.34
841,AJAH,2021-02-03,33.81,142.62,50.58,18.98,20.17,HOSP_AJA_1,9.0,44.0,31.1,64.6,4.5,2.1,15863.4,0.39
842,AJAH,2021-02-03,64.98,109.36,64.56,21.17,39.8,HOSP_AJA_9,17.0,42.4,26.7,43.1,4.6,3.4,25298.5,0.77
843,AJAH,2021-02-04,86.36,95.14,52.49,11.39,38.39,HOSP_AJA_5,19.0,27.7,31.9,74.2,3.5,6.4,27863.9,0.69
844,AJAH,2021-02-04,59.33,127.3,37.28,18.75,42.55,HOSP_AJA_8,13.0,39.3,30.6,61.9,2.9,8.2,15314.2,0.62
845,AJAH,2021-02-04,106.27,103.07,54.66,23.5,27.56,HOSP_AJA_4,16.0,45.6,26.5,49.6,3.9,8.6,14365.4,0.87
846,AJAH,2021-02-04,68.08,128.63,61.12,18.28,39.01,HOSP_AJA_10,9.0,33.8,28.8,75.5,3.5,9.5,18978.2,0.49
847,AJAH,2021-02-04,76.56,117.37,50.46,10.17,43.76,HOSP_AJA_9,12.0,28.7,26.3,54.9,3.9,6.7,14672.9,0.29
848,AJAH,2021-02-04,45.83,110.36,63.9,13.76,41.14,HOSP_AJA_8,10.0,20.5,27.2,56.5,2.5,3.3,29421.0,0.21
849,AJAH,2021-02-04,66.73,67.22,28.91,14.96,37.75,HOSP_AJA_8,17.0,34.7,25.2,59.7,2.2,4.6,22590.3,0.8
850,AJAH,2021-02-04,95.3,97.08,57.34,19.3,40.06,HOSP_AJA_5,17.0,28.9,28.3,77.3,2.3,7.9,28706.2,0.4
851,AJAH,2021-02-04,82.78,124.41,40.47,18.94,53.16,HOSP_AJA_5,16.0,44.0,33.6,61.7,2.4,5.0,14508.8,0.72
852,AJAH,2021-02-04,97.71,109.06,26.66,21.06,43.98,HOSP_AJA_5,12.0,27.4,28.5,72.1,2.6,8.5,14473.0,0.75
853,AJAH,2021-02-04,69.77,120.2,53.56,25.39,47.97,HOSP_AJA_8,13.0,23.5,26.8,48.2,1.2,8.7,12470.4,0.72
854,AJAH,2021-02-04,79.13,149.34,54.02,19.8,37.92,HOSP_AJA_4,7.0,39.2,32.0,57.1,1.9,6.9,28601.7,0.29
855,AJAH,2021-02-04,69.63,86.72,53.67,15.6,18.97,HOSP_AJA_6,18.0,25.8,33.6,74.8,2.5,4.9,26695.1,0.75
856,AJAH,2021-02-04,97.18,96.84,66.4,11.11,32.66,HOSP_AJA_1,12.0,43.8,33.0,53.5,3.9,2.3,12082.6,0.81
857,AJAH,2021-02-04,95.32,111.06,27.12,25.01,30.9,HOSP_AJA_4,14.0,24.5,27.2,71.9,1.2,4.4,20790.2,0.67
858,AJAH,2021-02-04,87.17,137.53,58.27,32.42,40.27,HOSP_AJA_4,15.0,33.5,26.0,74.1,1.2,9.4,28532.1,0.52
859,AJAH,2021-02-04,47.17,107.66,53.98,9.87,26.97,HOSP_AJA_7,12.0,30.9,27.6,68.8,1.4,4.7,17041.3,0.65
860,AJAH,2021-02-04,79.24,122.72,48.08,16.58,52.93,HOSP_AJA_8,11.0,31.6,25.1,48.4,3.2,0.0,18325.3,0.52
861,AJAH,2021-02-04,65.15,116.64,35.6,9.81,42.56,HOSP_AJA_8,14.0,27.2,33.4,63.6,3.5,8.2,20310.4,0.27
862,AJAH,2021-02-04,75.77,82.12,53.64,8.74,25.54,HOSP_AJA_5,12.0,40.5,29.7,64.3,1.3,9.3,27817.0,0.82
863,AJAH,2021-02-04,91.55,105.03,40.24,14.47,32.86,HOSP_AJA_9,9.0,28.0,28.0,58.6,2.9,1.8,23898.3,0.46
864,AJAH,2021-02-04,78.4,109.53,74.52,22.98,36.46,HOSP_AJA_10,15.0,23.2,25.1,44.2,1.7,3.6,19530.8,0.87
865,AJAH,2021-02-04,62.77,116.1,54.71,20.77,31.04,HOSP_AJA_3,15.0,20.9,31.9,40.7,3.6,9.6,21243.1,0.86
866,AJAH,2021-02-04,42.63,130.54,47.2,19.14,12.46,HOSP_AJA_10,9.0,44.4,31.4,55.9,1.6,7.7,17827.2,0.48
867,AJAH,2021-02-05,71.42,110.67,39.68,24.4,51.94,HOSP_AJA_8,10.0,21.9,30.6,42.3,2.6,8.9,10830.8,0.69
868,AJAH,2021-02-05,88.45,97.92,50.01,5.56,35.19,HOSP_AJA_8,15.0,44.9,27.8,70.0,4.5,5.0,26442.8,0.9
869,AJAH,2021-02-05,71.01,96.32,50.58,18.01,24.34,HOSP_AJA_10,13.0,32.2,25.1,67.6,4.5,2.7,22261.3,0.21
870,AJAH,2021-02-05,86.29,119.09,44.84,22.28,42.37,HOSP_AJA_3,11.0,34.4,31.5,65.3,4.1,1.7,14381.6,0.82
871,AJAH,2021-02-05,101.16,69.96,51.84,21.59,38.43,HOSP_AJA_2,14.0,25.5,32.8,61.5,4.3,7.9,25029.1,0.25
872,AJAH,2021-02-05,111.94,112.89,50.38,20.29,30.95,HOSP_AJA_8,13.0,29.3,32.6,63.9,4.7,5.0,26616.0,0.32
873,AJAH,2021-02-05,95.99,134.66,56.68,10.2,22.58,HOSP_AJA_6,19.0,37.2,25.1,62.1,4.5,5.2,26612.3,0.34
874,AJAH,2021-02-05,114.33,106.16,49.9,3.8,49.26,HOSP_AJA_6,11.0,37.0,32.0,60.8,1.3,3.1,21507.8,0.67
875,AJAH,2021-02-05,44.81,135.09,39.59,31.31,42.71,HOSP_AJA_5,13.0,22.0,31.4,58.2,4.2,7.0,14376.2,0.23
876,AJAH,2021-02-05,59.85,111.42,42.09,5.1,43.84,HOSP_AJA_6,14.0,39.2,27.3,43.9,4.8,8.5,21437.1,0.74
877,AJAH,2021-02-05,83.92,93.06,57.14,19.61,33.8,HOSP_AJA_3,9.0,30.3,29.3,67.6,4.0,4.1,18941.2,0.36
878,AJAH,2021-02-05,80.71,106.54,61.89,22.06,25.66,HOSP_AJA_3,16.0,26.4,32.0,66.8,4.3,0.6,22885.5,0.22
879,AJAH,2021-02-05,48.45,118.21,39.23,16.43,32.69,HOSP_AJA_7,8.0,23.0,33.2,52.1,2.0,8.7,26608.2,0.61
880,AJAH,2021-02-05,53.17,102.55,68.3,13.14,5.19,HOSP_AJA_8,13.0,31.4,31.2,47.2,4.2,2.6,22347.3,0.79
881,AJAH,2021-02-05,135.46,74.94,36.52,21.01,38.04,HOSP_AJA_7,23.0,43.1,33.1,73.2,1.9,2.7,27201.0,0.65
882,AJAH,2021-02-05,103.18,127.09,33.55,25.72,36.89,HOSP_AJA_10,18.0,48.6,29.9,40.1,4.1,9.2,19417.1,0.87
883,AJAH,2021-02-05,86.41,112.79,33.73,28.42,25.08,HOSP_AJA_9,20.0,26.2,28.7,42.4,1.3,9.5,22625.4,0.54
884,AJAH,2021-02-05,54.99,91.14,30.95,11.5,43.94,HOSP_AJA_6,9.0,37.2,28.4,47.5,4.7,5.9,27804.0,0.88
885,AJAH,2021-02-05,127.08,74.28,34.78,24.16,28.65,HOSP_AJA_1,13.0,32.5,29.9,44.7,2.6,2.6,19857.8,0.36
886,AJAH,2021-02-05,94.24,99.13,44.51,20.27,34.03,HOSP_AJA_4,16.0,29.5,27.4,52.1,3.7,3.7,27376.3,0.4
887,AJAH,2021-02-06,66.26,104.9,34.71,10.98,31.89,HOSP_AJA_6,12.0,28.1,33.2,59.1,4.5,4.2,19655.9,0.51
888,AJAH,2021-02-06,47.01,121.84,68.95,18.27,41.26,HOSP_AJA_2,16.0,36.9,27.3,45.9,2.3,8.2,25885.5,0.65
